0.	0.	0.	0
0.	0.	0.2	0
0.	0.	0.4	0
0.	0.	0.6000000000000001	0
0.	0.	0.8	0
0.	0.	1.	0
0.	0.	1.2000000000000002	0
0.	0.	1.4000000000000001	0
0.	0.	1.6	0
0.	0.	1.8	0
0.	0.	2.	0
0.	0.	2.2	0
0.	0.	2.4000000000000004	0
0.	0.	2.6	0
0.	0.	2.8000000000000003	0
0.	0.	3.	0
0.	0.	3.2	0
0.	0.	3.4000000000000004	0
0.	0.	3.6	0
0.	0.	3.8000000000000003	0
0.	0.	4.	0
0.	0.	4.2	0
0.	0.	4.4	0
0.	0.	4.6000000000000005	0
0.	0.	4.800000000000001	0
0.	0.	5.	0
0.	0.	5.2	0
0.	0.	5.4	0
0.	0.	5.6000000000000005	0
0.	0.	5.800000000000001	0
0.	0.	6.	0
0.	0.	6.2	0
0.	0.	6.4	0
0.	0.	6.6000000000000005	0
0.	0.	6.800000000000001	0
0.	0.	7.	0
0.	0.	7.2	0
0.	0.	7.4	0
0.	0.	7.6000000000000005	0
0.	0.	7.800000000000001	0
0.	0.	8.	0
0.	0.1	0.	0
0.	0.1	0.2	0
0.	0.1	0.4	0
0.	0.1	0.6000000000000001	0
0.	0.1	0.8	0
0.	0.1	1.	0
0.	0.1	1.2000000000000002	0
0.	0.1	1.4000000000000001	0
0.	0.1	1.6	0
0.	0.1	1.8	0
0.	0.1	2.	0
0.	0.1	2.2	0
0.	0.1	2.4000000000000004	0
0.	0.1	2.6	0
0.	0.1	2.8000000000000003	0
0.	0.1	3.	0
0.	0.1	3.2	0
0.	0.1	3.4000000000000004	0
0.	0.1	3.6	0
0.	0.1	3.8000000000000003	0
0.	0.1	4.	0
0.	0.1	4.2	0
0.	0.1	4.4	0
0.	0.1	4.6000000000000005	0
0.	0.1	4.800000000000001	0
0.	0.1	5.	0
0.	0.1	5.2	0
0.	0.1	5.4	0
0.	0.1	5.6000000000000005	0
0.	0.1	5.800000000000001	0
0.	0.1	6.	0
0.	0.1	6.2	0
0.	0.1	6.4	0
0.	0.1	6.6000000000000005	0
0.	0.1	6.800000000000001	0
0.	0.1	7.	0
0.	0.1	7.2	0
0.	0.1	7.4	0
0.	0.1	7.6000000000000005	0
0.	0.1	7.800000000000001	0
0.	0.1	8.	0
0.	0.2	0.	0
0.	0.2	0.2	0
0.	0.2	0.4	0
0.	0.2	0.6000000000000001	0
0.	0.2	0.8	0
0.	0.2	1.	0
0.	0.2	1.2000000000000002	0
0.	0.2	1.4000000000000001	0
0.	0.2	1.6	0
0.	0.2	1.8	0
0.	0.2	2.	0
0.	0.2	2.2	0
0.	0.2	2.4000000000000004	0
0.	0.2	2.6	0
0.	0.2	2.8000000000000003	0
0.	0.2	3.	0
0.	0.2	3.2	0
0.	0.2	3.4000000000000004	0
0.	0.2	3.6	0
0.	0.2	3.8000000000000003	0
0.	0.2	4.	0
0.	0.2	4.2	0
0.	0.2	4.4	0
0.	0.2	4.6000000000000005	0
0.	0.2	4.800000000000001	0
0.	0.2	5.	0
0.	0.2	5.2	0
0.	0.2	5.4	0
0.	0.2	5.6000000000000005	0
0.	0.2	5.800000000000001	0
0.	0.2	6.	0
0.	0.2	6.2	0
0.	0.2	6.4	0
0.	0.2	6.6000000000000005	0
0.	0.2	6.800000000000001	0
0.	0.2	7.	0
0.	0.2	7.2	0
0.	0.2	7.4	0
0.	0.2	7.6000000000000005	0
0.	0.2	7.800000000000001	0
0.	0.2	8.	0
0.	0.30000000000000004	0.	0
0.	0.30000000000000004	0.2	0
0.	0.30000000000000004	0.4	0
0.	0.30000000000000004	0.6000000000000001	0
0.	0.30000000000000004	0.8	0
0.	0.30000000000000004	1.	0
0.	0.30000000000000004	1.2000000000000002	0
0.	0.30000000000000004	1.4000000000000001	0
0.	0.30000000000000004	1.6	0
0.	0.30000000000000004	1.8	0
0.	0.30000000000000004	2.	0
0.	0.30000000000000004	2.2	0
0.	0.30000000000000004	2.4000000000000004	0
0.	0.30000000000000004	2.6	0
0.	0.30000000000000004	2.8000000000000003	0
0.	0.30000000000000004	3.	0
0.	0.30000000000000004	3.2	0
0.	0.30000000000000004	3.4000000000000004	0
0.	0.30000000000000004	3.6	0
0.	0.30000000000000004	3.8000000000000003	0
0.	0.30000000000000004	4.	0
0.	0.30000000000000004	4.2	0
0.	0.30000000000000004	4.4	0
0.	0.30000000000000004	4.6000000000000005	0
0.	0.30000000000000004	4.800000000000001	0
0.	0.30000000000000004	5.	0
0.	0.30000000000000004	5.2	0
0.	0.30000000000000004	5.4	0
0.	0.30000000000000004	5.6000000000000005	0
0.	0.30000000000000004	5.800000000000001	0
0.	0.30000000000000004	6.	0
0.	0.30000000000000004	6.2	0
0.	0.30000000000000004	6.4	0
0.	0.30000000000000004	6.6000000000000005	0
0.	0.30000000000000004	6.800000000000001	0
0.	0.30000000000000004	7.	0
0.	0.30000000000000004	7.2	0
0.	0.30000000000000004	7.4	0
0.	0.30000000000000004	7.6000000000000005	0
0.	0.30000000000000004	7.800000000000001	0
0.	0.30000000000000004	8.	0
0.	0.4	0.	0
0.	0.4	0.2	0
0.	0.4	0.4	0
0.	0.4	0.6000000000000001	0
0.	0.4	0.8	0
0.	0.4	1.	0
0.	0.4	1.2000000000000002	0
0.	0.4	1.4000000000000001	0
0.	0.4	1.6	0
0.	0.4	1.8	0
0.	0.4	2.	0
0.	0.4	2.2	0
0.	0.4	2.4000000000000004	0
0.	0.4	2.6	0
0.	0.4	2.8000000000000003	0
0.	0.4	3.	0
0.	0.4	3.2	0
0.	0.4	3.4000000000000004	0
0.	0.4	3.6	0
0.	0.4	3.8000000000000003	0
0.	0.4	4.	0
0.	0.4	4.2	0
0.	0.4	4.4	0
0.	0.4	4.6000000000000005	0
0.	0.4	4.800000000000001	0
0.	0.4	5.	0
0.	0.4	5.2	0
0.	0.4	5.4	0
0.	0.4	5.6000000000000005	0
0.	0.4	5.800000000000001	0
0.	0.4	6.	0
0.	0.4	6.2	0
0.	0.4	6.4	0
0.	0.4	6.6000000000000005	0
0.	0.4	6.800000000000001	0
0.	0.4	7.	0
0.	0.4	7.2	0
0.	0.4	7.4	0
0.	0.4	7.6000000000000005	0
0.	0.4	7.800000000000001	0
0.	0.4	8.	0
0.	0.5	0.	0
0.	0.5	0.2	0
0.	0.5	0.4	0
0.	0.5	0.6000000000000001	0
0.	0.5	0.8	0
0.	0.5	1.	0
0.	0.5	1.2000000000000002	0
0.	0.5	1.4000000000000001	0
0.	0.5	1.6	0
0.	0.5	1.8	0
0.	0.5	2.	0
0.	0.5	2.2	0
0.	0.5	2.4000000000000004	0
0.	0.5	2.6	0
0.	0.5	2.8000000000000003	0
0.	0.5	3.	0
0.	0.5	3.2	0
0.	0.5	3.4000000000000004	0
0.	0.5	3.6	0
0.	0.5	3.8000000000000003	0
0.	0.5	4.	0
0.	0.5	4.2	0
0.	0.5	4.4	0
0.	0.5	4.6000000000000005	0
0.	0.5	4.800000000000001	0
0.	0.5	5.	0
0.	0.5	5.2	0
0.	0.5	5.4	0
0.	0.5	5.6000000000000005	0
0.	0.5	5.800000000000001	0
0.	0.5	6.	0
0.	0.5	6.2	0
0.	0.5	6.4	0
0.	0.5	6.6000000000000005	0
0.	0.5	6.800000000000001	0
0.	0.5	7.	0
0.	0.5	7.2	0
0.	0.5	7.4	0
0.	0.5	7.6000000000000005	0
0.	0.5	7.800000000000001	0
0.	0.5	8.	0
0.	0.6000000000000001	0.	0
0.	0.6000000000000001	0.2	0
0.	0.6000000000000001	0.4	0
0.	0.6000000000000001	0.6000000000000001	0
0.	0.6000000000000001	0.8	0
0.	0.6000000000000001	1.	0
0.	0.6000000000000001	1.2000000000000002	0
0.	0.6000000000000001	1.4000000000000001	0
0.	0.6000000000000001	1.6	0
0.	0.6000000000000001	1.8	0
0.	0.6000000000000001	2.	0
0.	0.6000000000000001	2.2	0
0.	0.6000000000000001	2.4000000000000004	0
0.	0.6000000000000001	2.6	0
0.	0.6000000000000001	2.8000000000000003	0
0.	0.6000000000000001	3.	0
0.	0.6000000000000001	3.2	0
0.	0.6000000000000001	3.4000000000000004	0
0.	0.6000000000000001	3.6	0
0.	0.6000000000000001	3.8000000000000003	0
0.	0.6000000000000001	4.	0
0.	0.6000000000000001	4.2	0
0.	0.6000000000000001	4.4	0
0.	0.6000000000000001	4.6000000000000005	0
0.	0.6000000000000001	4.800000000000001	0
0.	0.6000000000000001	5.	0
0.	0.6000000000000001	5.2	0
0.	0.6000000000000001	5.4	0
0.	0.6000000000000001	5.6000000000000005	0
0.	0.6000000000000001	5.800000000000001	0
0.	0.6000000000000001	6.	0
0.	0.6000000000000001	6.2	0
0.	0.6000000000000001	6.4	0
0.	0.6000000000000001	6.6000000000000005	0
0.	0.6000000000000001	6.800000000000001	0
0.	0.6000000000000001	7.	0
0.	0.6000000000000001	7.2	0
0.	0.6000000000000001	7.4	0
0.	0.6000000000000001	7.6000000000000005	0
0.	0.6000000000000001	7.800000000000001	0
0.	0.6000000000000001	8.	0
0.	0.7000000000000001	0.	0
0.	0.7000000000000001	0.2	0
0.	0.7000000000000001	0.4	0
0.	0.7000000000000001	0.6000000000000001	0
0.	0.7000000000000001	0.8	0
0.	0.7000000000000001	1.	0
0.	0.7000000000000001	1.2000000000000002	0
0.	0.7000000000000001	1.4000000000000001	0
0.	0.7000000000000001	1.6	0
0.	0.7000000000000001	1.8	0
0.	0.7000000000000001	2.	0
0.	0.7000000000000001	2.2	0
0.	0.7000000000000001	2.4000000000000004	0
0.	0.7000000000000001	2.6	0
